"Date","HospitalValue","BoardValue","NationalValue",
"31 May 2021","6.000","6.000","407.000",
"30 Apr 2021","2.000","7.000","205.000",
"31 Mar 2021","0.000","6.000","322.000",
"28 Feb 2021","2.000","26.000","483.000",
"31 Jan 2021","3.000","22.000","593.000",
"31 Dec 2020","5.000","30.000","634.000",
"31 Oct 2020","0.000","24.000","246.000",
"30 Sep 2020","2.000","2.000","180.000",
"31 Aug 2020","0.000","0.000","53.000",
"31 Jul 2020","0.000","1.000","31.000",
"30 Jun 2020","0.000","0.000","42.000",
"31 May 2020","2.000","6.000","19.000",
"30 Apr 2020","1.000","1.000","14.000",
"31 Mar 2020","6.000","23.000","478.000",
"29 Feb 2020","9.000","79.000","1093.000",
"31 Jan 2020","23.000","137.000","1213.000",
"31 Dec 2019","14.000","281.000","1107.000",
"30 Nov 2019","3.000","92.000","987.000",
"31 Oct 2019","14.000","60.000","657.000",
"30 Sep 2019","4.000","7.000","369.000",
"31 Aug 2019","1.000","1.000","354.000",
"31 Jul 2019","2.000","5.000","268.000",
"30 Jun 2019","2.000","13.000","214.000",
"31 May 2019","2.000","8.000","204.000",
"30 Apr 2019","3.000","18.000","301.000",
"31 Mar 2019","0.000","1.000","231.000",
"28 Feb 2019","2.000","23.000","369.000",
"31 Jan 2019","7.000","50.000","503.000",
"31 Dec 2018","0.000","5.000","199.000",
"30 Nov 2018","0.000","6.000","210.000",
"31 Oct 2018","1.000","3.000","159.000",
"30 Sep 2018","1.000","2.000","237.000",
"31 Aug 2018","4.000","4.000","114.000",
"31 Jul 2018","1.000","2.000","107.000",
"30 Jun 2018","0.000","0.000","115.000",
"31 May 2018","1.000","1.000","110.000",
"30 Apr 2018","5.000","25.000","456.000",
"31 Mar 2018","9.000","54.000","798.000",
"28 Feb 2018","0.000","1.000","262.000",
"31 Jan 2018","53.000","193.000","969.000",
"31 Dec 2017","29.000","140.000","818.000",
"30 Nov 2017","3.000","5.000","218.000",
"31 Oct 2017","1.000","3.000","75.000",
"30 Sep 2017","0.000","0.000","166.000",
"31 Aug 2017","0.000","0.000","43.000",
"31 Jul 2017","1.000","1.000","27.000",
"01 Jun 2017","0.000","0.000","73.000",
"31 May 2017","0.000","1.000","96.000",
"30 Apr 2017","0.000","4.000","99.000",
"01 Mar 2017","1.000","14.000","103.000",
"01 Feb 2017","0.000","31.000","287.000",
"01 Jan 2017","0.000","62.000","376.000",
"01 Dec 2016","0.000","4.000","144.000",
"01 Nov 2016","0.000","0.000","131.000",
"01 Oct 2016","0.000","0.000","148.000",
"01 Sep 2016","0.000","1.000","139.000",
"01 Aug 2016","0.000","0.000","63.000",
"01 Jul 2016","1.000","2.000","19.000",
"01 Jun 2016","0.000","0.000","51.000",
"01 May 2016","1.000","2.000","80.000",
"01 Apr 2016","0.000","0.000","158.000",
"01 Mar 2016","0.000","1.000","227.000",
"01 Feb 2016","0.000","4.000","269.000",
"01 Jan 2016","0.000","22.000","422.000",
"01 Dec 2015","0.000","0.000","141.000",
"01 Nov 2015","0.000","2.000","174.000",
"01 Oct 2015","0.000","0.000","76.000",
"01 Sep 2015","0.000","0.000","99.000",
"01 Aug 2015","0.000","1.000","32.000",
"01 Jul 2015","0.000","0.000","74.000",
"01 Jun 2015","0.000","8.000","81.000",
"01 May 2015","0.000","2.000","170.000",
"01 Apr 2015","0.000","1.000","136.000",
"31 Mar 2015","0.000","8.000","114.000",
"28 Feb 2015","32.000","322.000","660.000",
"31 Jan 2015","45.000","301.000","703.000",
"31 Dec 2014","2.000","40.000","202.000",
"30 Nov 2014","1.000","5.000","148.000",
"31 Oct 2014","2.000","27.000","166.000",
"30 Sep 2014","0.000","17.000","148.000",
"31 Aug 2014","0.000","4.000","61.000",
"31 Jul 2014","0.000","0.000","32.000",
"30 Jun 2014","0.000","34.000","76.000",
"31 May 2014","0.000","4.000","90.000",
"30 Apr 2014","2.000","4.000","64.000",
"31 Mar 2014","0.000","3.000","39.000",
"28 Feb 2014","0.000","12.000","75.000",
"31 Jan 2014","1.000","16.000","146.000",
