"Date","HospitalValue","BoardValue","NationalValue",
"31 May 2021","9.000","135.000","407.000",
"30 Apr 2021","5.000","22.000","205.000",
"31 Mar 2021","7.000","79.000","322.000",
"28 Feb 2021","9.000","104.000","483.000",
"31 Jan 2021","11.000","48.000","593.000",
"31 Dec 2020","25.000","124.000","634.000",
"31 Oct 2020","9.000","26.000","246.000",
"30 Sep 2020","7.000","41.000","180.000",
"31 Aug 2020","2.000","13.000","53.000",
"31 Jul 2020","0.000","10.000","31.000",
"30 Jun 2020","1.000","23.000","42.000",
"31 May 2020","0.000","4.000","19.000",
"30 Apr 2020","1.000","4.000","14.000",
"31 Mar 2020","13.000","151.000","478.000",
"29 Feb 2020","45.000","454.000","1093.000",
"31 Jan 2020","71.000","400.000","1213.000",
"31 Dec 2019","25.000","227.000","1107.000",
"30 Nov 2019","64.000","377.000","987.000",
"31 Oct 2019","12.000","167.000","657.000",
"30 Sep 2019","32.000","125.000","369.000",
"31 Aug 2019","11.000","27.000","354.000",
"31 Jul 2019","8.000","44.000","268.000",
"30 Jun 2019","5.000","47.000","214.000",
"31 May 2019","5.000","47.000","204.000",
"30 Apr 2019","6.000","54.000","301.000",
"31 Mar 2019","4.000","61.000","231.000",
"28 Feb 2019","5.000","86.000","369.000",
"31 Jan 2019","28.000","159.000","503.000",
"31 Dec 2018","6.000","67.000","199.000",
"30 Nov 2018","9.000","26.000","210.000",
"31 Oct 2018","8.000","59.000","159.000",
"30 Sep 2018","11.000","121.000","237.000",
"31 Aug 2018","8.000","70.000","114.000",
"31 Jul 2018","7.000","52.000","107.000",
"30 Jun 2018","5.000","60.000","115.000",
"31 May 2018","3.000","94.000","110.000",
"30 Apr 2018","3.000","283.000","456.000",
"31 Mar 2018","19.000","505.000","798.000",
"28 Feb 2018","7.000","170.000","262.000",
"31 Jan 2018","31.000","384.000","969.000",
"31 Dec 2017","25.000","336.000","818.000",
"30 Nov 2017","1.000","129.000","218.000",
"31 Oct 2017","0.000","22.000","75.000",
"30 Sep 2017","0.000","67.000","166.000",
"31 Aug 2017","3.000","18.000","43.000",
"31 Jul 2017","0.000","13.000","27.000",
"01 Jun 2017","0.000","35.000","73.000",
"31 May 2017","0.000","38.000","96.000",
"30 Apr 2017","0.000","34.000","99.000",
"01 Mar 2017","0.000","19.000","103.000",
"01 Feb 2017","0.000","127.000","287.000",
"01 Jan 2017","1.000","153.000","376.000",
"01 Dec 2016","2.000","104.000","144.000",
"01 Nov 2016","1.000","40.000","131.000",
"01 Oct 2016","4.000","63.000","148.000",
"01 Sep 2016","0.000","83.000","139.000",
"01 Aug 2016","1.000","44.000","63.000",
"01 Jul 2016","0.000","2.000","19.000",
"01 Jun 2016","0.000","28.000","51.000",
"01 May 2016","0.000","61.000","80.000",
"01 Apr 2016","2.000","117.000","158.000",
"01 Mar 2016","6.000","156.000","227.000",
"01 Feb 2016","6.000","187.000","269.000",
"01 Jan 2016","3.000","231.000","422.000",
"01 Dec 2015","1.000","100.000","141.000",
"01 Nov 2015","0.000","126.000","174.000",
"01 Oct 2015","1.000","41.000","76.000",
"01 Sep 2015","0.000","92.000","99.000",
"01 Aug 2015","1.000","18.000","32.000",
"01 Jul 2015","1.000","60.000","74.000",
"01 Jun 2015","0.000","31.000","81.000",
"01 May 2015","2.000","39.000","170.000",
"01 Apr 2015","0.000","28.000","136.000",
"31 Mar 2015","3.000","29.000","114.000",
"28 Feb 2015","9.000","63.000","660.000",
"31 Jan 2015","4.000","129.000","703.000",
"31 Dec 2014","1.000","16.000","202.000",
"30 Nov 2014","0.000","12.000","148.000",
"31 Oct 2014","1.000","14.000","166.000",
"30 Sep 2014","1.000","23.000","148.000",
"31 Aug 2014","0.000","17.000","61.000",
"31 Jul 2014","0.000","5.000","32.000",
"30 Jun 2014","1.000","2.000","76.000",
"31 May 2014","0.000","1.000","90.000",
"30 Apr 2014","0.000","8.000","64.000",
"31 Mar 2014","1.000","25.000","39.000",
"28 Feb 2014","1.000","8.000","75.000",
"31 Jan 2014","0.000","49.000","146.000",
