"Date","HospitalValue","BoardValue","NationalValue",
"31 May 2021","0.870","0.918","0.871",
"30 Apr 2021","0.896","0.922","0.887",
"31 Mar 2021","0.861","0.919","0.885",
"28 Feb 2021","0.846","0.871","0.862",
"31 Jan 2021","0.855","0.876","0.860",
"31 Dec 2020","0.839","0.887","0.864",
"31 Oct 2020","0.868","0.887","0.896",
"30 Sep 2020","0.922","0.939","0.921",
"31 Aug 2020","0.929","0.942","0.929",
"31 Jul 2020","0.944","0.961","0.951",
"30 Jun 2020","0.953","0.963","0.956",
"31 May 2020","0.941","0.958","0.957",
"30 Apr 2020","0.940","0.934","0.949",
"31 Mar 2020","0.863","0.877","0.892",
"29 Feb 2020","0.809","0.848","0.871",
"31 Jan 2020","0.794","0.830","0.861",
"31 Dec 2019","0.738","0.799","0.838",
"30 Nov 2019","0.774","0.818","0.855",
"31 Oct 2019","0.809","0.843","0.877",
"30 Sep 2019","0.811","0.870","0.893",
"31 Aug 2019","0.830","0.899","0.906",
"31 Jul 2019","0.853","0.884","0.912",
"30 Jun 2019","0.845","0.877","0.903",
"31 May 2019","0.886","0.879","0.907",
"30 Apr 2019","0.860","0.864","0.899",
"31 Mar 2019","0.902","0.889","0.913",
"28 Feb 2019","0.843","0.874","0.893",
"31 Jan 2019","0.826","0.871","0.888",
"31 Dec 2018","0.848","0.874","0.896",
"30 Nov 2018","0.887","0.901","0.913",
"31 Oct 2018","0.865","0.911","0.922",
"30 Sep 2018","0.868","0.907","0.909",
"31 Aug 2018","0.891","0.916","0.920",
"31 Jul 2018","0.906","0.936","0.930",
"30 Jun 2018","0.893","0.936","0.928",
"31 May 2018","0.909","0.928","0.931",
"30 Apr 2018","0.844","0.881","0.900",
"31 Mar 2018","0.818","0.867","0.879",
"28 Feb 2018","0.828","0.883","0.903",
"31 Jan 2018","0.809","0.855","0.872",
"31 Dec 2017","0.751","0.819","0.851",
"30 Nov 2017","0.879","0.920","0.933",
"31 Oct 2017","0.917","0.932","0.944",
"30 Sep 2017","0.898","0.915","0.935",
"31 Aug 2017","0.901","0.936","0.950",
"31 Jul 2017","0.913","0.944","0.957",
"01 Jun 2017","0.917","0.931","0.955",
"31 May 2017","0.890","0.907","0.940",
"30 Apr 2017","0.906","0.893","0.934",
"01 Mar 2017","0.895","0.907","0.938",
"01 Feb 2017","0.895","0.903","0.925",
"01 Jan 2017","0.866","0.893","0.919",
"01 Dec 2016","0.881","0.888","0.926",
"01 Nov 2016","0.916","0.915","0.936",
"01 Oct 2016","0.904","0.931","0.939",
"01 Sep 2016","0.940","0.944","0.949",
"01 Aug 2016","0.912","0.928","0.948",
"01 Jul 2016","0.903","0.930","0.958",
"01 Jun 2016","0.921","0.943","0.957",
"01 May 2016","0.895","0.923","0.945",
"01 Apr 2016","0.925","0.939","0.951",
"01 Mar 2016","0.885","0.905","0.931",
"01 Feb 2016","0.904","0.926","0.929",
"01 Jan 2016","0.841","0.898","0.918",
"01 Dec 2015","0.909","0.940","0.949",
"01 Nov 2015","0.917","0.943","0.949",
"01 Oct 2015","0.919","0.924","0.947",
"01 Sep 2015","0.919","0.946","0.954",
"01 Aug 2015","0.898","0.941","0.952",
"01 Jul 2015","0.925","0.952","0.958",
"01 Jun 2015","0.915","0.918","0.943",
"01 May 2015","0.856","0.906","0.935",
"01 Apr 2015","0.873","0.899","0.928",
"31 Mar 2015","0.858","0.885","0.922",
"28 Feb 2015","0.735","0.796","0.879",
"31 Jan 2015","0.712","0.799","0.871",
"31 Dec 2014","0.774","0.845","0.899",
"30 Nov 2014","0.833","0.884","0.918",
"31 Oct 2014","0.881","0.892","0.918",
"30 Sep 2014","0.894","0.915","0.935",
"31 Aug 2014","0.863","0.897","0.932",
"31 Jul 2014","0.891","0.927","0.946",
"30 Jun 2014","0.886","0.913","0.940",
"31 May 2014","0.867","0.897","0.927",
"30 Apr 2014","0.824","0.892","0.930",
"31 Mar 2014","0.919","0.896","0.933",
"28 Feb 2014","0.864","0.885","0.918",
"31 Jan 2014","0.871","0.901","0.922",
