"Date","HospitalValue","BoardValue","NationalValue",
"31 May 2021","2885.000","8783.000","129444.000",
"30 Apr 2021","2422.000","7515.000","115589.000",
"31 Mar 2021","2077.000","6332.000","103936.000",
"28 Feb 2021","1639.000","5039.000","80423.000",
"31 Jan 2021","1811.000","5308.000","85491.000",
"31 Dec 2020","2011.000","6331.000","93829.000",
"31 Oct 2020","2515.000","7376.000","107406.000",
"30 Sep 2020","2741.000","8176.000","116229.000",
"31 Aug 2020","3091.000","9203.000","122733.000",
"31 Jul 2020","2673.000","8629.000","112173.000",
"30 Jun 2020","2470.000","7904.000","101228.000",
"31 May 2020","2542.000","7421.000","88608.000",
"30 Apr 2020","1828.000","5403.000","65112.000",
"31 Mar 2020","2302.000","7148.000","101225.000",
"29 Feb 2020","2661.000","8285.000","128341.000",
"31 Jan 2020","3037.000","9111.000","138724.000",
"31 Dec 2019","3095.000","9585.000","141418.000",
"30 Nov 2019","2989.000","9575.000","141973.000",
"31 Oct 2019","3195.000","9853.000","146068.000",
"30 Sep 2019","3380.000","10220.000","150708.000",
"31 Aug 2019","3585.000","10308.000","152514.000",
"31 Jul 2019","3579.000","10448.000","150701.000",
"30 Jun 2019","3455.000","10397.000","147627.000",
"31 May 2019","3633.000","10627.000","150714.000",
"30 Apr 2019","3445.000","10231.000","145340.000",
"31 Mar 2019","3382.000","10070.000","144564.000",
"28 Feb 2019","2917.000","8782.000","130047.000",
"31 Jan 2019","3173.000","9595.000","138885.000",
"31 Dec 2018","3129.000","9598.000","138127.000",
"30 Nov 2018","3051.000","9343.000","135395.000",
"31 Oct 2018","3166.000","9744.000","138165.000",
"30 Sep 2018","3232.000","9665.000","140596.000",
"31 Aug 2018","3383.000","9748.000","144878.000",
"31 Jul 2018","3479.000","10063.000","145651.000",
"30 Jun 2018","3440.000","10271.000","146653.000",
"31 May 2018","3513.000","10364.000","153090.000",
"30 Apr 2018","3234.000","9457.000","137778.000",
"31 Mar 2018","3286.000","9667.000","137820.000",
"28 Feb 2018","2649.000","8110.000","121676.000",
"31 Jan 2018","2840.000","8563.000","129053.000",
"31 Dec 2017","3253.000","9546.000","141984.000",
"30 Nov 2017","2918.000","8851.000","132218.000",
"31 Oct 2017","3173.000","9520.000","137835.000",
"30 Sep 2017","3158.000","9612.000","140941.000",
"31 Aug 2017","3153.000","9350.000","141354.000",
"31 Jul 2017","3235.000","9457.000","137635.000",
"01 Jun 2017","3702.000","9854.000","138813.000",
"31 May 2017","4257.000","11269.000","150441.000",
"30 Apr 2017","3850.000","10040.000","136079.000",
"01 Mar 2017","3833.000","10180.000","138813.000",
"01 Feb 2017","3253.000","8665.000","118803.000",
"01 Jan 2017","3558.000","9372.000","128648.000",
"01 Dec 2016","3562.000","9525.000","130848.000",
"01 Nov 2016","3476.000","9387.000","129233.000",
"01 Oct 2016","3694.000","9911.000","136754.000",
"01 Sep 2016","3811.000","10243.000","141115.000",
"01 Aug 2016","3985.000","10370.000","142950.000",
"01 Jul 2016","3884.000","9941.000","135531.000",
"01 Jun 2016","4072.000","10460.000","139300.000",
"01 May 2016","4060.000","10691.000","148522.000",
"01 Apr 2016","3667.000","10250.000","131755.000",
"01 Mar 2016","4086.000","11459.000","144924.000",
"01 Feb 2016","3422.000","9824.000","127820.000",
"01 Jan 2016","3484.000","9875.000","129524.000",
"01 Dec 2015","3584.000","9934.000","125202.000",
"01 Nov 2015","3493.000","9766.000","127527.000",
"01 Oct 2015","3633.000","10230.000","133028.000",
"01 Sep 2015","3903.000","10502.000","137080.000",
"01 Aug 2015","3898.000","10618.000","142082.000",
"01 Jul 2015","3931.000","10295.000","131948.000",
"01 Jun 2015","3780.000","10431.000","134757.000",
"01 May 2015","3843.000","10553.000","138077.000",
"01 Apr 2015","3508.000","9902.000","134713.000",
"31 Mar 2015","3643.000","10266.000","137572.000",
"28 Feb 2015","3109.000","8809.000","121281.000",
"31 Jan 2015","3458.000","9713.000","129269.000",
"31 Dec 2014","3467.000","9678.000","129316.000",
"30 Nov 2014","3439.000","9643.000","131004.000",
"31 Oct 2014","3710.000","9909.000","133528.000",
"30 Sep 2014","3884.000","10649.000","142622.000",
"31 Aug 2014","3873.000","10513.000","142025.000",
"31 Jul 2014","4025.000","11069.000","144310.000",
"30 Jun 2014","4016.000","11003.000","144865.000",
"31 May 2014","4127.000","11108.000","146730.000",
"30 Apr 2014","3867.000","10670.000","137469.000",
"31 Mar 2014","3813.000","10587.000","141922.000",
"28 Feb 2014","3150.000","8858.000","122579.000",
"31 Jan 2014","3555.000","9553.000","128806.000",
